CCAA;CIUDAD;Num_Documentos;Fecha_Inicio;Ultima_Actualizacion;Licencia;Compartir?;Transformar?;Uso con fin comercial?;Gratis?;FORMATO MÁQUINA;FORMATO MAPA;SIN FORMATO;ACTUALIZADO;CATEGORIA;DATASET;% Categoria en Catalogo;Creado;Frecuencia;NOTA PORTAL
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;SECTOR PUBLICO;Estado Ejecución Ingresos Gerencia Municipal Urbanismo 2017;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;SECTOR PUBLICO;Estado Ejecución Gastos Agencia Tributria Ayuntamiento Sevilla 2017;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;SECTOR PUBLICO;Estado Ejecución Ingresos Agencia Tributaria Ayuntamiento Sevilla 2017;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;SECTOR PUBLICO;Estado Ejecución Gastos Instituto Municipal Deportes 2017;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;SECTOR PUBLICO;Estado Ejecución Ingresos Instituto Municipal Deportes 2017;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;SECTOR PUBLICO;Estado Ejecución Gastos Instituto Cultura y Artes Sevilla 2017;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;SECTOR PUBLICO;Estado Ejecución Gastos Patronato Real Alcazar 2017;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;SECTOR PUBLICO;Estado Ejecución Ingresos Patronato Real Alcazar 2017;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;SECTOR PUBLICO;Estado Ejecución Gastos Consorcio Parque Periurbano Corchuela 2017;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;SECTOR PUBLICO;Estado Ejecución Ingresos Consorcio Parque Periurbano Corchuela 2017;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;SECTOR PUBLICO;Estado Ejecución Gastos Presupuesto Consorcio Turismo 2017;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;SECTOR PUBLICO;Estado Ejecucion Ingresos Presupuesto Consorcio Turismo 2017;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;SECTOR PUBLICO;Presupuesto 2017 ICAS;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;SECTOR PUBLICO;Presupuesto 2017 Consorcio de Turismo;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;SECTOR PUBLICO;Presupuesto 2017 Instituto Municipal de Deportes;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;SECTOR PUBLICO;Presupuesto 2017 Consorcio Parque Periurbano de la Corchuela;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;SECTOR PUBLICO;Presupuesto 2017 Patronato Real Alcázar de Sevilla;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;SECTOR PUBLICO;Presupuesto 2017 Gerencia Municipal de Urbanismo;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;SECTOR PUBLICO;Presupuesto 2017 Agencia Tributaria de Sevilla;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;SECTOR PUBLICO;Presupuesto Ayuntamiento 2017;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;12/04/2017;SECTOR PUBLICO;Contratos Públicos;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;04/02/2017;SECTOR PUBLICO;Estado de Ejecución de Ingresos a 31 de diciembre 2016 Ayuntamiento de Sevilla;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;04/02/2017;SECTOR PUBLICO;Estado de Ejecución de Gastos Ayuntamiento de Sevilla a 31 de diciembre de 2016;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;11/11/2016;SECTOR PUBLICO;Estado Ejecución Gastos Gerencia Municipal Urbanismo;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;11/11/2016;SECTOR PUBLICO;Estado Ejecución Gastos Instituto Municipal Deportes;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;11/11/2016;SECTOR PUBLICO;Estado de Gastos Patronato del Real Alcazar;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;11/11/2016;SECTOR PUBLICO;Estado de Ingresos Patronato del Real Alcazar;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;11/11/2016;SECTOR PUBLICO;Estado Ejecución Ingresos Instituto Municipal Deportes;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;11/11/2016;SECTOR PUBLICO;Estado Ejecución Ingresos Gerencia Muncipal Urbanismo;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;11/11/2016;SECTOR PUBLICO;Estado ejecución presupuesto gastos Ayuntamiento;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;11/11/2016;SECTOR PUBLICO;Estado ejecución presupuesto ingresos Ayuntamiento;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;11/11/2016;SECTOR PUBLICO;Proceso Participativo Feria Abril 2017;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;11/11/2016;SECTOR PUBLICO;Estado Ejecución Gastos Consorcio Turismo;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;11/11/2016;SECTOR PUBLICO;Estado Ejecución Ingresos Consorcio Turismo;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;11/11/2016;SECTOR PUBLICO;Estado Ejecución Ingresos Real Alcázar;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;11/11/2016;SECTOR PUBLICO;Estado de Gastos 2016 Instituto Municipal de Deportes;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;11/11/2016;SECTOR PUBLICO;Plantilla Presupuestaria Instituto Municipal de Deportes;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;11/11/2016;SECTOR PUBLICO;Estado Ejecución Gastos Real Alcázar;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;11/11/2016;SECTOR PUBLICO;Estado Ejecución Ingresos Instituto Cultura ICAS;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;11/11/2016;SECTOR PUBLICO;Estado Ejecución Gastos Instituto Cultura ICAS;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;11/11/2016;SECTOR PUBLICO;Estado Ejecución Ingresos Agencia Tributaria de Sevilla;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;11/11/2016;SECTOR PUBLICO;Estado Ejecución Gastos Agencia Tributaria de Sevilla;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;SECTOR PUBLICO;Estado de Ingresos 2016 del Instituto Municipal de Deportes;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;SECTOR PUBLICO;Estado de Ingresos Consorcio de Turismo 2016;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;SECTOR PUBLICO;Estado de Gastos Agencia Tributaria 2016;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;SECTOR PUBLICO;Anexo de Personal Laboral Presupuesto 2016 Agencia Tributaria;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;SECTOR PUBLICO;Plantilla Presupuestaria Laborales 2016 Agencia Tributaria;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;SECTOR PUBLICO;Anexo de Personal Funcionario Presupuesto 2016 Agencia Tributaria;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;SECTOR PUBLICO;Anexo de Personal Presupuesto 2016 Consorcio de Turismo;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;SECTOR PUBLICO;Plantilla Presupuestaria 2016 Consorcio de Turismo;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;SECTOR PUBLICO;Anexo de Inversiones Presupuesto 2016 Patronato del Real Alcazar;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;SECTOR PUBLICO;Anexo de Personal Laboral Presupuesto 2016 Patronato del Real Alcazar;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;SECTOR PUBLICO;Estado de Gastos Consorcio Periurbano de la Corchuela 2016;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;SECTOR PUBLICO;Estado de Ingresos Agencia Tributaria 2016;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;SECTOR PUBLICO;Estado de Ingresos 2016;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;SECTOR PUBLICO;Anexo de Personal Presupuesto 2016;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;SECTOR PUBLICO;Plantilla Presupuestaria 2016;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;SECTOR PUBLICO;Anexo de Inversiones Presupuesto 2016;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;24/06/2016;SECTOR PUBLICO;Estado de Gastos 2016;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;21/01/2016;SECTOR PUBLICO;Tipos de vía;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;04/10/2014;SECTOR PUBLICO;Sede de los Distritos;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;04/10/2014;SECTOR PUBLICO;Barrios;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;04/10/2014;SECTOR PUBLICO;Distritos Municipales;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;04/10/2014;SECTOR PUBLICO;Servicios Municipales;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;04/10/2014;SECTOR PUBLICO;Empresas Municipales;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;21/01/2016;SECTOR PUBLICO;Presupuesto de gastos por orgánico 2015;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;21/01/2016;SECTOR PUBLICO;Presupuesto de gastos por programas 2015;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;21/01/2016;SECTOR PUBLICO;Presupuesto de gastos por subconceptos 2015;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;21/01/2016;SECTOR PUBLICO;Presupuesto Ingresos 2015;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;03/12/2015;SECTOR PUBLICO;Vias;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;0;0;1;30/10/2015;SECTOR PUBLICO;Catálogo de Datos Abiertos;51,70%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;04/10/2014;SEGURIDAD;Policía Local;1,36%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;04/10/2014;SEGURIDAD;Bomberos;1,36%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;04/10/2014;SOCIEDAD Y BIENESTAR;Centros de Servicios Sociales;2,04%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;21/01/2016;SOCIEDAD Y BIENESTAR;Centros Cívicos;2,04%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;04/10/2014;SOCIEDAD Y BIENESTAR;Puntos de información a la Mujer;2,04%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;22/06/2015;TURISMO;Museos;4,08%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;0;1;0;11/12/2015;TURISMO;Fuentes;4,08%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;0;1;0;11/12/2015;TURISMO;Retablos;4,08%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;0;1;0;11/12/2015;TURISMO;Esculturas;4,08%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;0;1;0;11/12/2015;TURISMO;Bienes de Interés Cultural;4,08%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;11/12/2015;TURISMO;Lugares de interés turístico;4,08%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;1;0;21/01/2016;COMERCIO;Mercados;1,36%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;0;0;1;21/01/2016;COMERCIO;Comercios;1,36%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;1;0;0;23/09/2016;CIENCIA Y TECNOLOGIA;Proceso Participativo Feria Abril 2017;1,36%;;;6,38
Andalucia;Sevilla;147;09/10/2015;31/01/2018;Creative Commons;true;true;true;true;0;0;1;30/10/2015;CIENCIA Y TECNOLOGIA;Catálogo de Datos Abiertos;1,36%;;;6,38
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;0;1;0;08/06/2015;MEDIO AMBIENTE;Galacho de Juslibol. Cartografía;10,34%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;0;0;31/10/2017;MEDIO AMBIENTE;Información polínica;10,34%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;0;0;1;04/06/2015;MEDIO AMBIENTE;Indicadores Agenda 21;10,34%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;0;0;08/04/2016;MEDIO AMBIENTE;Calidad del Agua;10,34%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;0;0;1;22/06/2015;MEDIO AMBIENTE;Puntos Limpios;10,34%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;0;0;08/06/2015;MEDIO AMBIENTE;Calidad del Aire;10,34%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;0;0;09/11/2015;MEDIO AMBIENTE;Zonas verdes de Zaragoza;10,34%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;0;0;30/12/2016;MEDIO AMBIENTE;Equipamientos;10,34%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;0;0;04/06/2015;MEDIO AMBIENTE;Climatología, Territorio y Medio Ambiente;10,34%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;0;0;04/06/2015;MEDIO AMBIENTE;Recogida de Residuos;10,34%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;0;0;04/06/2015;MEDIO AMBIENTE;Clima del termino municipal de Zaragoza;10,34%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;0;0;04/06/2015;MEDIO AMBIENTE;Adopción de Animales;10,34%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;0;0;01/06/2017;MEDIO AMBIENTE;Datos de entrada de agua a la Planta potabilizadora;10,34%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;0;1;0;26/06/2017;MEDIO AMBIENTE;Mapa del Ruido de viales urbanos de Zaragoza;10,34%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;0;0;01/08/2017;MEDIO AMBIENTE;Especies de árboles y arbustos;10,34%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;0;1;0;09/11/2015;URBANISMO;Cartografía Base del Municipio de Zaragoza;13,10%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;0;0;09/11/2015;URBANISMO;Fondo Estatal de Invesión Local 2009;13,10%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;1;0;10/02/2017;URBANISMO;Callejero de Zaragoza;13,10%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;1;0;15/06/2016;URBANISMO;Puntos de interés;13,10%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;0;1;0;04/06/2015;URBANISMO;Cartografía Histórica;13,10%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;0;1;0;09/11/2015;URBANISMO;Plano del Cementerio de Torrero;13,10%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;0;1;0;22/06/2015;URBANISMO;Mapas de Distintas Temáticas Urbanas;13,10%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;0;1;0;24/10/2017;URBANISMO;Locales vacíos del Casco Histórico de Zaragoza;13,10%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;0;1;0;26/10/2017;URBANISMO;Clavos Topográficos;13,10%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;1;0;22/06/2015;URBANISMO;Barrios de Zaragoza;13,10%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;0;1;0;22/06/2015;URBANISMO;Vías públicas de Zaragoza (Localización);13,10%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;0;0;1;04/06/2015;URBANISMO;Desarrollo de Planeamiento;13,10%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;1;0;30/12/2016;URBANISMO;Equipamientos;13,10%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;0;0;04/06/2015;URBANISMO;Catastro;13,10%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;0;0;15/03/2016;URBANISMO;Registro de Solares;13,10%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;0;0;06/07/2017;URBANISMO;Licencias urbanisticas Obras de nueva construcción, Rehabilitación integral, Demolición y Ocupación;13,10%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;0;0;05/06/2017;URBANISMO;Entornos BIC;13,10%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;0;0;1;17/01/2018;URBANISMO;Datos de Uso Bus y tranvía;13,10%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;0;0;31/01/2018;URBANISMO;Licencias urbanísticas de locales;13,10%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;0;0;09/11/2015;CULTURA Y OCIO;Arte Público;6,89%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;1;0;10/02/2017;CULTURA Y OCIO;Callejero de Zaragoza;6,89%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;1;0;22/06/2015;CULTURA Y OCIO;Monumentos;6,89%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;1;0;09/11/2015;CULTURA Y OCIO;Agenda de Zaragoza;6,89%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;1;0;09/11/2015;CULTURA Y OCIO;Edificios históricos en Zaragoza;6,89%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;1;0;30/12/2016;CULTURA Y OCIO;Equipamientos;6,89%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;0;0;1;09/11/2015;CULTURA Y OCIO;Agenda Juvenil;6,89%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;0;0;1;15/07/2016;CULTURA Y OCIO;Ayudas y Subvenciones para el Sector Cultural;6,89%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;0;0;02/06/2017;CULTURA Y OCIO;Premios y Concursos;6,89%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;1;0;0;01/08/2017;CULTURA Y OCIO;Artistas y Creadores;6,89%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;0;0;1;04/06/2015;ECONOMIA;Boletín Económico Ciudad de Zaragoza Nº 1 (1er Trimestre 2010);8,96%;;;7,86
Aragon;Zaragoza;145;24/11/2010;03/04/2018;Creative Commons;true;true;true;true;0;0;1;04/06/2015;ECONOMIA;Boletín Económico Ciudad de Zaragoza Nº 0 (4º Trimestre 2009);8,96%;;;7,86
